tconst,originalTitle,weightedAverageScales,soup
tt0084390,Narayama bushikô,0.7774423252708342,drama nm0408076 nm0644523 nm0757102 nm0383094 nm0015310 nm0654726
tt0084412,Night Shift,0.6917577302929153,comedy nm0000165 nm0001857 nm0000474 nm0001480 nm0372958 nm0179976
tt0084434,An Officer and a Gentleman,0.756542517587028,drama romance nm0000431 nm0000152 nm0000700 nm0001418 nm0005162 nm0089408
tt0084445,One from the Heart,0.6851293648243553,drama musical romance nm0000338 nm0002078 nm0000414 nm0000471 nm0000176 nm0443577
tt0084488,Permanent Vacation,0.6662574306108484,comedy drama nm0000464 nm0662132 nm0309435 nm0527099 nm0091369 nm0238138
tt0084503,Pink Floyd: The Wall,0.8498670641546423,drama fantasy music nm0000570 nm0002097 nm0362959 nm0491190 nm0202870 nm0571634
tt0084509,The Plague Dogs,0.7691286747574538,adventure animation drama nm0742034 nm0000457 nm0071290 nm0092639 nm0001329 nm0593803
tt0084516,Poltergeist,0.7821301029889737,horror thriller nm0001361 nm0001851 nm0001576 nm0005266 nm0833152 nm0001161
tt0084522,Porky's,0.6668062634695185,comedy nm0163706 nm0597517 nm0380628 nm0461129 nm0934059 nm0642429
tt0084549,Przypadek,0.7778903408332419,drama romance nm0001425 nm0511277 nm0518591 nm0953168 nm0667991 nm0874486
tt0084555,Le père Noël est une ordure,0.7609829422042067,comedy nm0688585 nm0031785 nm0001929 nm0154707 nm0002010 nm0432040
tt0084556,Q,0.6521019152890569,crime fantasy mystery nm0169540 nm0001016 nm0605363 nm0163748 nm0745780 nm0228857
tt0084565,Querelle,0.6982086393932363,drama nm0001202 nm0001113 nm0626259 nm0603402 nm0539399 nm0702541
tt0084602,Rocky III,0.7300572245240977,drama sport nm0000230 nm0000230 nm0001735 nm0949350 nm0001835 nm0580565
tt0084628,Sans soleil,0.788241508730829,documentary drama nm0003408 nm3668111 nm0140316 nm0231319 nm0407441 nm0449667
tt0084649,The Secret of NIMH,0.7927431215253907,adventure animation drama nm0089940 nm0366946 nm0001394 nm0001123 nm0539395 nm0045968
tt0084654,Die Sehnsucht der Veronika Voss,0.7578274686554927,drama nm0001202 nm0954114 nm0857150 nm0175555 nm0246947 nm0769556
tt0084684,Silent Rage,0.6166434278618456,action crime horror nm0588964 nm0001569 nm0798779 nm0444198 nm0435677 nm0278073
tt0084695,The Slumber Party Massacre,0.6160388893626322,horror nm0427468 nm0584445 nm0830241 nm0898252 nm0217231 nm0393390
tt0084707,Sophie's Choice,0.7946064065158666,drama romance nm0001587 nm0000658 nm0000177 nm0001493 nm0439334 nm0628273
tt0084719,Lo squartatore di New York,0.6740224207532364,horror mystery thriller nm0002086 nm0373324 nm4105662 nm0001886 nm0643647 nm0217493
tt0084726,Star Trek II: The Wrath of Khan,0.822334932422611,action adventure sci-fi nm0583292 nm0000638 nm0000559 nm0001420 nm0001150 nm0000479
tt0084732,Still of the Night,0.6543226776340916,crime drama mystery nm0000914 nm0001702 nm0000658 nm0001788 nm0341055 nm0098597
tt0084740,El sur,0.7609679830473018,drama mystery romance nm0258977 nm0031511 nm0033065 nm0093081 nm0136571 nm0031958
tt0084745,Swamp Thing,0.5922895100047993,horror sci-fi nm0000127 nm0431139 nm0000105 nm0936403 nm0381450 nm0006431
tt0084749,The Sword and the Sorcerer,0.6207900564121578,action adventure fantasy nm0089502 nm0395448 nm0000898 nm0531546 nm0536781 nm0528433
tt0084777,Tenebre,0.7394784955262029,horror mystery thriller nm0000783 nm0290047 nm0312575 nm0768334 nm0630453 nm0097392
tt0084787,The Thing,0.8799265108810943,horror mystery sci-fi nm0000118 nm0000621 nm0000979 nm0202966 nm0557956 nm0141953
tt0084805,Tootsie,0.7906655401488275,comedy drama romance nm0001628 nm0000163 nm0001448 nm0000414 nm0001056
tt0084809,The Toy,0.6343755589833089,comedy nm0001149 nm0001640 nm0001276 nm0000885 nm0777432 nm0304679
tt0084814,Trail of the Pink Panther,0.5620810797096383,comedy crime mystery nm0001175 nm0000634 nm0000057 nm0007042 nm0612321 nm0525921
tt0084827,Tron,0.718753022901763,action adventure sci-fi nm0513974 nm0000313 nm0000310 nm0001831
tt0084855,The Verdict,0.812374030473891,drama nm0001486 nm0000056 nm0001648 nm0912001 nm0000051 nm0642675
tt0084865,Victor/Victoria,0.7910026673170129,comedy music romance nm0001175 nm0000267 nm0001258 nm0696481 nm0000690 nm0440090
tt0084899,White Dog,0.7250928639294837,drama horror nm0002087 nm0001531 nm0485713 nm0917136 nm0662321 nm0588709
tt0084917,The World According to Garp,0.7493130703606886,comedy drama nm0001351 nm0000245 nm0002148 nm0000335 nm0001475 nm0002025
tt0084934,Yol,0.8104501015318587,drama nm0351410 nm0351566 nm0015081 nm0783072 nm0258905 nm0649803 nm0784274
tt0084945,Zapped!,0.5815989086299451,comedy fantasy sci-fi nm0742820 nm0000281 nm0000714 nm0541610 nm0769516 nm0001079
tt0085121,10 to Midnight,0.6731933539963603,crime drama thriller nm0496746 nm0000314 nm0002060 nm0002989 nm0204634 nm0507212
tt0085127,'A' gai wak,0.7512591758722875,action adventure comedy nm0000329 nm0005033 nm0000329 nm0005033 nm0950707 nm0526714 nm0550301
tt0085154,All the Right Moves,0.6492760186260007,drama romance sport nm0152469 nm0000129 nm0000670 nm0005266 nm0162541 nm0334048
tt0085159,Amityville 3-D,0.5367388034104951,horror nm0281507 nm0731634 nm0002128 nm0431451 nm0163748 nm0063619
tt0085180,L'argent,0.7571120788082443,crime drama nm0000975 nm0665540 nm0886142 nm0109276 nm0728428 nm0485701
tt0085204,BMX Bandits,0.6247401700786963,action crime drama nm0872062 nm0034541 nm0507982 nm0000173 nm0195253 nm0525281
tt0085210,Bad Boys,0.7497153831156275,crime drama thriller nm0742819 nm0000576 nm0763858 nm0600490 nm0348747 nm0005246
tt0085218,Hadashi no Gen,0.7917226470185427,animation biography drama nm0556048 nm0594506 nm0061486 nm1455862 nm0606599
tt0085244,The Big Chill,0.7532015679727118,comedy drama nm0001410 nm0000297 nm0000335 nm0000156 nm0000458 nm0000177
tt0085253,Blood Rage,0.6428740942868384,horror nm0342626 nm0489837 nm0814637 nm0330353 nm0073009
tt0085255,Blue Thunder,0.6843358593284534,action crime drama nm0000824 nm0001702 nm0643105 nm0163748 nm0827663 nm0736259
tt0085271,Brainstorm,0.6819455668630222,sci-fi thriller nm0874320 nm0000686 nm0000081 nm0001221 nm0731772 nm0160587
tt0085276,Breathless,0.6516823337824101,action drama romance nm0564319 nm0000152 nm0438585 nm0582586 nm0752636 nm0855335
tt0085327,Chi trova un amico trova un tesoro,0.7359824111888574,action adventure comedy nm0179281 nm0001352 nm0817881 nm0297801 nm0071894 nm0096613
tt0085333,Christine,0.7281684229141401,horror thriller nm0000118 nm0330360 nm0007082 nm0000575 nm0698764 nm0001765
tt0085334,A Christmas Story,0.8446165837204652,comedy family nm0163706 nm0082526 nm0227039 nm0569000 nm0777432 nm0791789
tt0085346,Class,0.6510993932425617,comedy drama romance nm0137573 nm0000302 nm0000507 nm0000530 nm0731772 nm0546765
tt0085354,Les compères,0.7091511927274597,comedy crime nm0891554 nm0007069 nm0000367 nm0243175 nm0042104 nm0081625
tt0085382,Cujo,0.6570306994299163,horror thriller nm0853546 nm0908914 nm0446298 nm0001622 nm0831791 nm0491590
tt0085384,Curse of the Pink Panther,0.5493723853413391,comedy crime mystery nm0001175 nm0000057 nm0001822 nm0007042 nm0525921 nm0001010
tt0085385,Curtains,0.6313817095583192,horror mystery thriller nm0162992 nm0006893 nm0002058 nm0861771 nm0228476 nm0341289
tt0085387,D.C. Cab,0.6271992024107877,action comedy nm0001708 nm0301178 nm0000284 nm0001558 nm0055864 nm0000997
tt0085407,The Dead Zone,0.7679603666512888,drama horror sci-fi nm0000343 nm0000686 nm0000724 nm0000643 nm0007042 nm0001875
tt0085426,Le dernier combat,0.6965034413994976,sci-fi nm0000108 nm0427136 nm0099366 nm0000606 nm0921202 nm0473218
tt0085450,Doctor Detroit,0.6066189275730015,comedy nm0696309 nm0000101 nm0381606 nm0001146 nm0499989
tt0085461,The Dresser,0.7404198704307953,drama nm0946811 nm0001215 nm0183822 nm0002081 nm0908322 nm0040586
tt0085470,Easy Money,0.6662250621170028,comedy nm0797526 nm0001098 nm0000582 nm0280242 nm0044489 nm0043088
tt0085475,Eddie and the Cruisers,0.713491580674303,drama music mystery nm0203429 nm0000297 nm0001595 nm0001592 nm0491005 nm0773844
tt0085478,Educating Rita,0.7470199001125039,comedy drama nm0318150 nm0000323 nm0910278 nm0931302 nm0513520
tt0085482,El Norte,0.7511071840588582,adventure drama nm0622695 nm0349611 nm0897813 nm0350884 nm0215606 nm0327059
tt0085496,Entre tinieblas,0.6863434267957058,comedy drama nm0000264 nm0664440 nm0022196 nm0148387 nm0959245 nm0785565
tt0085542,Fire and Ice,0.6894740236650122,adventure animation fantasy nm0000835 nm0636278 nm0495021 nm0762080 nm0360484 nm0330388
tt0085549,Flashdance,0.6668591917947693,drama music romance nm0001490 nm0000884 nm0636694 nm0803785 nm1230879 nm0373600
tt0085601,Nati con la camicia,0.7327563699455011,action adventure comedy nm0005645 nm0001352 nm0817881 nm0214156
tt0085615,Gorky Park,0.7073503640600236,crime drama mystery nm0000776 nm0000458 nm0001511 nm0001133 nm0000846 nm0001586
tt0085636,Halloween III: Season of the Witch,0.5574763538640547,horror mystery sci-fi nm0908890 nm0040662 nm0625030 nm0641397 nm0192980 nm0833182
tt0085678,High Road to China,0.6541694137738265,adventure drama romance nm0404606 nm0000633 nm0000787 nm0922967 nm0000979 nm0605923
tt0085694,The House on Sorority Row,0.644706319292222,horror mystery thriller nm0743093 nm0573896 nm0203308 nm0956032 nm0578334 nm0468772
tt0085701,The Hunger,0.7034046441634002,drama horror nm0001716 nm0000366 nm0000309 nm0000215 nm0002037 nm0251200
tt0085743,Jaane Bhi Do Yaaro,0.8351034073379244,comedy crime drama nm0787453 nm0787462 nm0060629 nm0080268 nm0787474 nm0700875
tt0085750,Jaws 3-D,0.42309514543053806,adventure horror thriller nm0023469 nm0000598 nm0000787 nm0531546 nm0001283 nm0003289
tt0085780,The Keep,0.6265340602009388,drama fantasy horror nm0000520 nm0001277 nm0005212 nm0914491 nm0001638 nm0698764
tt0085794,The King of Comedy,0.8321706085459717,comedy crime drama nm0000217 nm0000134 nm0001471 nm0007958 nm0000928 nm0379051
tt0085809,Koyaanisqatsi,0.8588366752925591,documentary music nm0716585 nm0000799 nm0070232 nm0113831
tt0085811,Krull,0.657293626366522,action adventure fantasy nm0946811 nm0550989 nm0000771 nm0428086 nm0000768 nm0035605
tt0085852,Liquid Sky,0.6535451212218251,sci-fi thriller nm0875367 nm0137592 nm0791974 nm0214229 nm0903220
tt0085859,Local Hero,0.7663514734113467,comedy drama nm0287025 nm0000044 nm0726200 nm0533161 nm0493200 nm0151259
tt0085862,Lone Wolf McQuade,0.6743158418802678,action crime drama nm0142587 nm0001569 nm0001016 nm0000324 nm0411531 nm0000296
tt0085868,Losin' It,0.5943149676191729,comedy drama nm0000436 nm0000129 nm0355097 nm0007082 nm0623117 nm0001480
tt0085894,The Man with Two Brains,0.6849203400450209,comedy romance sci-fi nm0005348 nm0000188 nm0000678 nm0001831 nm0070801 nm0107832
tt0085933,"Merry Christmas, Mr. Lawrence",0.752657197961927,drama war nm0651915 nm0000309 nm0002018 nm0757098 nm0001429 nm0860233
tt0085959,The Meaning of Life,0.8014589947716667,comedy musical nm0001402 nm0000092 nm0000416
tt0085970,Mr. Mom,0.7031586989830817,comedy drama nm0236769 nm0000474 nm0000414 nm0462735 nm0043552 nm0924633
tt0085995,National Lampoon's Vacation,0.7805748063577419,adventure comedy nm0000601 nm0000331 nm0000350 nm0168042 nm0001642 nm0001309
tt0086005,Never Cry Wolf,0.7552929332689327,adventure drama nm0050597 nm0001747 nm0001133 nm0411814 nm0429786
tt0086006,Never Say Never Again,0.656822044729565,action adventure thriller nm0449984 nm0000125 nm0000107 nm0001970 nm0001884 nm0000324
tt0086022,Nostalghia,0.8235470396037607,drama nm0001789 nm0946160 nm0430746 nm0320323 nm0855837 nm0210057
tt0086034,Octopussy,0.6978566944055565,action adventure thriller nm0322515 nm0000549 nm0000726 nm0431139 nm0915468 nm0001934
tt0086058,The Osterman Weekend,0.6380687925471349,action drama thriller nm0001603 nm0000442 nm0000457 nm0005266 nm0000454 nm0001697
tt0086066,The Outsiders,0.748811193101879,crime drama nm0000338 nm0001367 nm0000369 nm0001494 nm0000664 nm0000507
tt0086087,Pauline à la plage,0.7465130724695602,comedy drama romance nm0006445 nm0486496 nm0231319 nm0339621 nm0040545 nm0004490
tt0086129,Porky's II: The Next Day,0.573569447862677,comedy nm0163706 nm0597517 nm0461129 nm0380628 nm0934059 nm0642429
tt0086143,Private School,0.6022943875375241,comedy romance nm0085457 nm0000121 nm0751018 nm0000546 nm0957905 nm0752539
tt0086154,Psycho II,0.7037808996655535,crime horror mystery nm0002207 nm0000578 nm0587256 nm0000672 nm0005162 nm0001240
tt0086190,Star Wars: Episode VI - Return of the Jedi,0.8919776267587394,action adventure fantasy nm0549658 nm0000434 nm0000148 nm0000402 nm0001850 nm0000355
tt0086192,Revenge of the Ninja,0.6542782206347936,action crime drama nm0278735 nm0467563 nm0899918 nm0296901 nm0730838
tt0086197,The Right Stuff,0.82678981361657,adventure biography drama nm0442241 nm0001731 nm0001277 nm0000438 nm0000598 nm0911542
tt0086200,Risky Business,0.728411223493561,comedy crime drama nm0001887 nm0000129 nm0000360 nm0001592 nm0557956 nm0001621
tt0086216,Rumble Fish,0.7522560598894305,crime drama romance nm0000338 nm0000369 nm0000620 nm0000178 nm0000454 nm0769311
tt0086250,Scarface,0.8917523425684151,crime drama nm0000361 nm0000199 nm0000201 nm0000874 nm0001512 nm0005162
tt0086312,Silkwood,0.7456388268935732,biography drama history nm0001566 nm0000658 nm0000621 nm0000333 nm0005266 nm0769311
tt0086320,Sleepaway Camp,0.6667622852976705,horror nm0385349 nm0741378 nm0862962 nm0276290 nm0171754 nm0446037
tt0086325,Smokey and the Bandit Part 3,0.47480935433874505,action comedy crime nm0523310 nm0001276 nm0715274 nm0931437 nm0566588
tt0086336,Something Wicked This Way Comes,0.702829544285729,fantasy mystery thriller nm0002338 nm0133936 nm0202501 nm0219039 nm0230284 nm0278842
tt0086346,Spacehunter: Adventures in the Forbidden Zone,0.6169102216262907,action adventure sci-fi nm0425593 nm0005471 nm0000208 nm0001368 nm0546004 nm0000461
tt0086355,Star 80,0.7060960420247772,biography drama nm0002080 nm0000446 nm0000616 nm0731772 nm0004647 nm0715953
tt0086356,The Star Chamber,0.6726041067567106,crime drama mystery nm0001382 nm0000140 nm0001358 nm0001433 nm0002102 nm0797725
tt0086361,Staying Alive,0.5491828459955083,drama music romance nm0000230 nm0000237 nm0722407 nm0001370 nm0409481 nm0100566
tt0086366,Still Smokin,0.6130250463833389,comedy music nm0001045 nm0001507 nm0001045 nm0541173 nm0381211 nm0835085
tt0086373,The Adventures of Bob & Doug McKenzie: Strange Brew,0.7004714764954627,comedy crime sci-fi nm0001548 nm0858686 nm0001548 nm0858686 nm0001884 nm0233209 nm0341289
tt0086383,Sudden Impact,0.7058479194032283,action crime thriller nm0000142 nm0000142 nm0516800 nm0385757 nm0226947 nm0236985
tt0086393,Superman III,0.5458768800715041,action adventure comedy nm0504513 nm0001659 nm0001640 nm0452288 nm0178114
tt0086397,The Survivors,0.6428916579942677,comedy crime drama nm0006916 nm0000527 nm0000245 nm0715274 nm0906535 nm0896912
tt0086423,Tender Mercies,0.7499303126585728,drama music nm0000915 nm0000380 nm0002128 nm0000990 nm0000979 nm0000289
tt0086425,Terms of Endearment,0.7868302323263943,comedy drama nm0000985 nm0000511 nm0000700 nm0000197 nm0000362 nm0001099
tt0086429,Testament,0.7105394396001479,drama sci-fi nm0003313 nm0000737 nm0001137 nm0365283 nm0952365 nm0001305
tt0086450,To Be or Not to Be,0.7119276642423699,comedy drama war nm0424466 nm0000316 nm0000843 nm0334283 nm0717995 nm0450401
tt0086465,Trading Places,0.8027549961311848,comedy nm0000484 nm0000552 nm0000101 nm0000897 nm0000747 nm0001186
tt0086491,Twilight Zone: The Movie,0.6859716740349282,horror sci-fi nm0001102 nm0000484 nm0004306 nm0000229 nm0000101 nm0000983 nm0607558
tt0086508,Uncommon Valor,0.6738301956099866,action drama thriller nm0467646 nm0000432 nm0000664 nm0821041 nm0911542 nm0114487
tt0086510,Under Fire,0.7203631602352779,drama war nm0006854 nm0000560 nm0000438 nm0000432 nm0001026 nm0554976
tt0086525,Valley Girl,0.6834498896581157,comedy romance nm0004838 nm0000115 nm0286033 nm0197354 nm0100889 nm0245650
tt0086541,Videodrome,0.7695503026032827,horror sci-fi thriller nm0000343 nm0000249 nm0001323 nm0810500 nm0245356 nm0137967
tt0086543,De vierde man,0.7340157980749241,drama mystery thriller nm0000682 nm0469103 nm0816030 nm0389109 nm0904093 nm0429522
tt0086551,Vivement dimanche!,0.7306172298464579,comedy crime mystery nm0000076 nm0000272 nm0004462 nm0435726 nm0490734 nm0605429
tt0086567,WarGames,0.7595965207916463,action drama sci-fi nm0000824 nm0000111 nm0000639 nm0939795 nm0001056 nm0179224
tt0086589,Suburbia,0.7070404090183852,drama thriller nm0790715 nm0669868 nm0185417 nm0165531 nm0639850 nm0909951
tt0086605,Qi mou miao ji: Wu fu xing,0.6887083705476974,action comedy crime nm0005033 nm0005033 nm0000329 nm0762632 nm0628827 nm0156875
tt0086610,Xtro,0.6260997012519827,horror sci-fi nm0111332 nm0768455 nm0825231 nm0104060 nm0001881 nm0621809
tt0086617,The Year of Living Dangerously,0.7460879061457848,drama romance war nm0001837 nm0000154 nm0000244 nm0001373 nm0734368 nm0484770
tt0086618,Yellowbeard,0.6457624671500722,action adventure comedy nm0198991 nm0001037 nm0001967 nm0001507 nm0001045 nm0177228
tt0086619,Yentl,0.6991868545862374,drama musical romance nm0000659 nm0000659 nm0001388 nm0001597 nm0675490 nm0384696
tt0086637,Zelig,0.8117824684974445,comedy nm0000095 nm0000095 nm0001201 nm0394632 nm0118796 nm0154059
tt0086650,À nos amours,0.7234029396001832,drama romance nm0681207 nm0094789 nm0681207 nm0644023 nm0078712 nm0171664
tt0086655,L'été meurtrier,0.7215113041725295,drama mystery nm0065449 nm0000254 nm0815713 nm0282530 nm0166537 nm0532474
tt0086837,2010,0.7163299622681357,adventure mystery sci-fi nm0001382 nm0001702 nm0001475 nm0000545 nm0000837 nm0001158
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,0.6666884839832621,adventure comedy sci-fi nm0725379 nm0000693 nm0001475 nm0000289 nm0000156
tt0086859,Against All Odds,0.6427243039303314,action adventure crime nm0000431 nm0001829 nm0000313 nm0000249 nm0440090 nm0339452
tt0086873,All of Me,0.7095123820527671,comedy fantasy romance nm0005348 nm0000188 nm0005499 nm0005481 nm0001750 nm0508844
tt0086879,Amadeus,0.9009901768729034,biography drama music nm0001232 nm0000719 nm0001371 nm0000931 nm0234541 nm0001003
tt0086904,Another Country,0.7161204871706068,biography drama history nm0437709 nm0000391 nm0000147 nm0421044 nm0011665 nm0906548
tt0086927,Bachelor Party,0.6764181710506878,comedy nm0411477 nm0000158 nm0000478 nm0957460 nm0342732 nm0835651
tt0086935,Balkanski spijun,0.8658350890863252,comedy drama nm0468169 nm0631872 nm0831262 nm0865392 nm0052031 nm0767628 nm0503275
tt0086955,Best Defense,0.5208037507863347,comedy war nm0404754 nm0001545 nm0000552 nm0001009 nm0001169 nm0001726
tt0086960,Beverly Hills Cop,0.7930051296272204,action comedy crime nm0000976 nm0000552 nm0001662 nm0039226 nm0002060 nm0001074
tt0086961,Bez konca,0.7347320381971469,drama romance nm0001425 nm0843772 nm0657145 nm0054270 nm0705956 nm0054007
